match_id,date,team,team_id,opponent,home_away,player_id,player_name,shirt_no,position,age,is_first_eleven,is_man_of_match,final_rating,max_minute,goals,assists,total_shots,yellow_cards,red_cards,venue,referee,score,passes_key,shots_on_target,tackles_total,tackle_successful,dribbles_attempted,aerials_won,penalty_goals,penalty_missed
,2026-06-26T00:00:00,Paraguay,417,Australia,home,433247,Gustavo Velázquez,2,DC,35,True,False,6.95,102,0,0,0,0,0,San Francisco Bay Area Stadium,Clément Turpin,0 : 0,0,0,0,0,0,4,0,0
,2026-06-26T00:00:00,Paraguay,417,Australia,home,103383,Gustavo Gómez,15,DC,33,True,False,6.94,102,0,0,0,0,0,San Francisco Bay Area Stadium,Clément Turpin,0 : 0,0,0,2,2,0,2,0,0
,2026-06-26T00:00:00,Paraguay,417,Australia,home,344639,Omar Alderete,3,DC,29,True,False,6.8,90,0,0,0,0,0,San Francisco Bay Area Stadium,Clément Turpin,0 : 0,0,0,0,0,0,2,0,0
,2026-06-26T00:00:00,Paraguay,417,Australia,home,613716,Alexandro Maidana,26,DL,20,True,False,6.53,52,0,0,0,0,0,San Francisco Bay Area Stadium,Clément Turpin,0 : 0,0,0,2,2,0,0,0,0
,2026-06-26T00:00:00,Paraguay,417,Australia,home,436554,Matías Galarza,23,MC,24,True,False,7.42,98,0,0,0,0,0,San Francisco Bay Area Stadium,Clément Turpin,0 : 0,1,0,12,8,2,1,0,0
,2026-06-26T00:00:00,Paraguay,417,Australia,home,446133,Diego Gómez,8,MC,23,True,False,6.69,98,0,0,0,1,0,San Francisco Bay Area Stadium,Clément Turpin,0 : 0,2,0,7,3,1,0,0,0
,2026-06-26T00:00:00,Paraguay,417,Australia,home,303656,Andrés Cubas,14,MC,30,True,False,7.15,102,0,0,0,0,0,San Francisco Bay Area Stadium,Clément Turpin,0 : 0,1,0,4,3,2,1,0,0
,2026-06-26T00:00:00,Paraguay,417,Australia,home,417747,Julio Enciso,19,FW,22,True,False,5.99,102,0,0,0,0,0,San Francisco Bay Area Stadium,Clément Turpin,0 : 0,0,0,2,1,12,0,0,0
,2026-06-26T00:00:00,Paraguay,417,Australia,home,361945,Gabriel Ávalos,21,FW,35,True,False,6.32,73,0,0,0,0,0,San Francisco Bay Area Stadium,Clément Turpin,0 : 0,0,0,2,1,1,4,0,0
,2026-06-26T00:00:00,Paraguay,417,Australia,home,376914,Mauricio,11,Sub,25,False,False,6.62,102,0,0,0,0,0,San Francisco Bay Area Stadium,Clément Turpin,0 : 0,0,2,2,2,0,0,0,0
,2026-06-26T00:00:00,Paraguay,417,Australia,home,513086,Álex Arce,18,Sub,31,False,False,6.16,102,0,0,0,0,0,San Francisco Bay Area Stadium,Clément Turpin,0 : 0,1,0,0,0,0,2,0,0
,2026-06-26T00:00:00,Paraguay,417,Australia,home,445709,Damián Bobadilla,16,Sub,25,False,False,6.04,102,0,0,0,0,0,San Francisco Bay Area Stadium,Clément Turpin,0 : 0,0,0,0,0,0,0,0,0
,2026-06-26T00:00:00,Paraguay,417,Australia,home,202096,Júnior Alonso,6,Sub,33,False,False,6.1,102,0,0,0,0,0,San Francisco Bay Area Stadium,Clément Turpin,0 : 0,0,0,0,0,0,1,0,0
,2026-06-26T00:00:00,Paraguay,417,Australia,home,423523,José Canale,13,Sub,29,False,False,6,102,0,0,0,0,0,San Francisco Bay Area Stadium,Clément Turpin,0 : 0,0,0,0,0,0,0,0,0
,2026-06-26T00:00:00,Australia,328,Paraguay,away,599694,Patrick Beach,18,GK,22,True,False,7.17,102,0,0,0,0,0,San Francisco Bay Area Stadium,Clément Turpin,0 : 0,0,0,0,0,1,0,0,0
,2026-06-26T00:00:00,Australia,328,Paraguay,away,344380,Harry Souttar,19,DC,27,True,False,6.98,102,0,0,0,0,0,San Francisco Bay Area Stadium,Clément Turpin,0 : 0,0,0,0,0,0,4,0,0
,2026-06-26T00:00:00,Australia,328,Paraguay,away,447486,Alessandro Circati,3,DC,22,True,False,7.36,102,0,0,0,0,0,San Francisco Bay Area Stadium,Clément Turpin,0 : 0,0,0,4,3,1,4,0,0
,2026-06-26T00:00:00,Australia,328,Paraguay,away,606532,Lucas Herrington,25,DC,18,True,False,6.94,102,0,0,0,0,0,San Francisco Bay Area Stadium,Clément Turpin,0 : 0,0,0,2,2,0,2,0,0
,2026-06-26T00:00:00,Australia,328,Paraguay,away,476544,Jordan Bos,5,DMR,23,True,True,7.9,102,0,0,0,0,0,San Francisco Bay Area Stadium,Clément Turpin,0 : 0,3,2,4,3,9,7,0,0
,2026-06-26T00:00:00,Australia,328,Paraguay,away,83249,Aziz Behich,16,DML,35,True,False,6.54,102,0,0,0,0,0,San Francisco Bay Area Stadium,Clément Turpin,0 : 0,0,0,3,3,3,0,0,0
,2026-06-26T00:00:00,Australia,328,Paraguay,away,118837,Jackson Irvine,22,MC,33,True,False,6.55,90,0,0,0,1,0,San Francisco Bay Area Stadium,Clément Turpin,0 : 0,0,1,2,2,1,1,0,0
,2026-06-26T00:00:00,Australia,328,Paraguay,away,323097,Aiden O'Neill,13,MC,28,True,False,6.9,102,0,0,0,0,0,San Francisco Bay Area Stadium,Clément Turpin,0 : 0,2,0,5,4,4,1,0,0
,2026-06-26T00:00:00,Australia,328,Paraguay,away,427130,Cristian Volpato,20,AMC,22,True,False,6.62,64,0,0,0,0,0,San Francisco Bay Area Stadium,Clément Turpin,0 : 0,3,1,0,0,7,0,0,0
,2026-06-26T00:00:00,Australia,328,Paraguay,away,442302,Connor Metcalfe,8,AMC,26,True,False,6.52,102,0,0,0,0,0,San Francisco Bay Area Stadium,Clément Turpin,0 : 0,1,0,4,3,0,2,0,0
,2026-06-26T00:00:00,Australia,328,Paraguay,away,477369,Nestory Irankunda,17,FW,20,True,False,6.24,90,0,0,0,0,0,San Francisco Bay Area Stadium,Clément Turpin,0 : 0,0,0,0,0,1,4,0,0
,2026-06-26T00:00:00,Australia,328,Paraguay,away,450558,Tete Yengi,26,Sub,25,False,False,6.14,102,0,0,0,0,0,San Francisco Bay Area Stadium,Clément Turpin,0 : 0,0,1,0,0,0,0,0,0
,2026-06-26T00:00:00,Australia,328,Paraguay,away,333365,Ajdin Hrustic,10,Sub,30,False,False,6.16,102,0,0,0,0,0,San Francisco Bay Area Stadium,Clément Turpin,0 : 0,2,0,1,0,0,0,0,0
,2026-06-26T00:00:00,Australia,328,Paraguay,away,570078,Paul Okon-Engstler,24,Sub,21,False,False,6.09,102,0,0,0,0,0,San Francisco Bay Area Stadium,Clément Turpin,0 : 0,0,0,0,0,0,0,0,0
,2026-06-14T00:00:00,Germany,336,Curacao,home,13754,Manuel Neuer,1,GK,40,True,False,6.37,97,0,0,0,0,0,Houston Stadium,Jalal Jayed,7 : 1,0,0,0,0,0,0,0,0
,2026-06-14T00:00:00,Germany,336,Curacao,home,283323,Joshua Kimmich,6,DR,31,True,False,8.03,86,0,1,0,0,0,Houston Stadium,Jalal Jayed,7 : 1,5,0,2,0,0,0,0,0
,2026-06-14T00:00:00,Germany,336,Curacao,home,134946,Jonathan Tah,4,DC,30,True,False,6.52,73,0,0,0,0,0,Houston Stadium,Jalal Jayed,7 : 1,1,0,1,0,0,0,0,0
,2026-06-14T00:00:00,Germany,336,Curacao,home,371275,Nico Schlotterbeck,15,DC,26,True,True,9.03,99,1,0,0,0,0,Houston Stadium,Jalal Jayed,7 : 1,0,2,2,2,3,4,0,0
,2026-06-14T00:00:00,Germany,336,Curacao,home,445354,Nathaniel Brown,18,DL,23,True,False,8.23,73,1,0,0,0,0,Houston Stadium,Jalal Jayed,7 : 1,3,1,3,2,1,0,0,0
,2026-06-14T00:00:00,Germany,336,Curacao,home,367783,Felix Nmecha,23,DMC,25,True,False,8.51,73,1,0,0,0,0,Houston Stadium,Jalal Jayed,7 : 1,0,3,5,3,1,2,0,0
,2026-06-14T00:00:00,Germany,336,Curacao,home,481079,Aleksandar Pavlovic,5,DMC,22,True,False,7.52,99,0,0,0,0,0,Houston Stadium,Jalal Jayed,7 : 1,1,1,4,3,1,0,0,0
,2026-06-14T00:00:00,Germany,336,Curacao,home,144711,Leroy Sané,19,AMR,30,True,False,7.08,98,0,0,0,0,0,Houston Stadium,Jalal Jayed,7 : 1,2,0,3,2,3,0,0,0
,2026-06-14T00:00:00,Germany,336,Curacao,home,395252,Jamal Musiala,10,AMC,23,True,False,8.46,66,1,0,0,0,0,Houston Stadium,Jalal Jayed,7 : 1,2,1,4,3,5,0,0,0
,2026-06-14T00:00:00,Germany,336,Curacao,home,394786,Florian Wirtz,17,AML,23,True,False,8.19,99,0,0,0,0,0,Houston Stadium,Jalal Jayed,7 : 1,4,0,3,2,3,0,0,0
,2026-06-14T00:00:00,Germany,336,Curacao,home,326413,Kai Havertz,7,FW,27,True,False,9,100,2,0,0,0,0,Houston Stadium,Jalal Jayed,7 : 1,0,2,0,0,1,1,1,0
,2026-06-14T00:00:00,Germany,336,Curacao,home,104010,Antonio Rüdiger,2,Sub,33,False,False,6.3,97,0,0,0,0,0,Houston Stadium,Jalal Jayed,7 : 1,0,0,1,0,0,1,0,0
,2026-06-14T00:00:00,Germany,336,Curacao,home,115519,Leon Goretzka,8,Sub,31,False,False,6.35,100,0,0,0,0,0,Houston Stadium,Jalal Jayed,7 : 1,0,0,1,0,0,1,0,0
,2026-06-14T00:00:00,Germany,336,Curacao,home,296768,Waldemar Anton,3,Sub,29,False,False,6.46,101,0,0,0,0,0,Houston Stadium,Jalal Jayed,7 : 1,0,0,2,2,0,0,0,0
,2026-06-14T00:00:00,Germany,336,Curacao,home,330538,David Raum,22,Sub,28,False,False,6.45,100,0,0,0,0,0,Houston Stadium,Jalal Jayed,7 : 1,0,1,0,0,0,0,0,0
,2026-06-14T00:00:00,Germany,336,Curacao,home,357091,Deniz Undav,26,Sub,29,False,False,8.38,99,1,2,0,0,0,Houston Stadium,Jalal Jayed,7 : 1,3,1,0,0,2,0,0,0
,2026-06-14T00:00:00,Curacao,10649,Germany,away,67114,Eloy Room,1,GK,37,True,False,5.28,96,0,0,0,0,0,Houston Stadium,Jalal Jayed,7 : 1,0,0,0,0,0,0,0,0
,2026-06-14T00:00:00,Curacao,10649,Germany,away,322157,Sherel Floranus,5,DR,27,True,False,5.63,99,0,0,0,0,0,Houston Stadium,Jalal Jayed,7 : 1,0,0,4,3,0,0,0,0
,2026-06-14T00:00:00,Curacao,10649,Germany,away,133959,Riechedly Bazoer,23,DC,29,True,False,4.94,99,0,0,0,0,0,Houston Stadium,Jalal Jayed,7 : 1,0,0,1,1,0,0,0,0
,2026-06-14T00:00:00,Curacao,10649,Germany,away,345333,Armando Obispo,18,DC,27,True,False,6.03,99,0,0,0,0,0,Houston Stadium,Jalal Jayed,7 : 1,0,0,3,2,1,1,0,0
,2026-06-14T00:00:00,Curacao,10649,Germany,away,582294,Deveron Fonville,24,DL,23,True,False,5.37,97,0,0,0,0,0,Houston Stadium,Jalal Jayed,7 : 1,0,0,2,1,3,0,0,0
,2026-06-14T00:00:00,Curacao,10649,Germany,away,261143,Juninho Bacuna,7,MC,28,True,False,7.08,99,0,1,0,0,0,Houston Stadium,Jalal Jayed,7 : 1,0,0,4,3,8,0,0,0
,2026-06-14T00:00:00,Curacao,10649,Germany,away,444161,Livano Comenencia,8,MC,22,True,False,7.18,99,1,0,0,0,0,Houston Stadium,Jalal Jayed,7 : 1,2,1,0,0,2,1,0,0
,2026-06-14T00:00:00,Curacao,10649,Germany,away,79967,Leandro Bacuna,10,MC,34,True,False,5.32,99,0,1,0,0,0,Houston Stadium,Jalal Jayed,7 : 1,1,0,6,4,1,2,0,0
,2026-06-14T00:00:00,Curacao,10649,Germany,away,365244,Tahith Chong,21,AMC,26,True,False,6.38,86,0,0,0,0,0,Houston Stadium,Jalal Jayed,7 : 1,0,0,1,0,7,0,0,0
,2026-06-14T00:00:00,Curacao,10649,Germany,away,389945,Sontje Hansen,12,FW,24,True,False,6.43,49,0,1,0,0,0,Houston Stadium,Jalal Jayed,7 : 1,2,1,1,1,0,0,0,0
,2026-06-14T00:00:00,Curacao,10649,Germany,away,107622,Jürgen Locadia,9,FW,32,True,False,6.03,66,0,0,0,0,0,Houston Stadium,Jalal Jayed,7 : 1,0,0,0,0,1,1,0,0
,2026-06-14T00:00:00,Curacao,10649,Germany,away,455931,Jearl Margaritha,16,Sub,26,False,False,5.67,97,0,0,0,0,0,Houston Stadium,Jalal Jayed,7 : 1,0,0,0,0,1,0,0,0
,2026-06-14T00:00:00,Curacao,10649,Germany,away,119109,Gervane Kastaneer,19,Sub,30,False,False,5.82,96,0,0,0,0,0,Houston Stadium,Jalal Jayed,7 : 1,0,0,1,0,0,0,0,0
,2026-06-14T00:00:00,Curacao,10649,Germany,away,409538,Jeremy Antonisse,11,Sub,24,False,False,5.83,100,0,0,0,0,0,Houston Stadium,Jalal Jayed,7 : 1,1,0,2,1,1,0,0,0
,2026-06-15T00:00:00,Ivory Coast,973,Ecuador,home,439446,Yahia Fofana,1,GK,25,True,False,6.86,103,0,0,0,0,0,Philadelphia Stadium,François Letexier,1 : 0,0,0,0,0,0,1,0,0
,2026-06-15T00:00:00,Ivory Coast,973,Ecuador,home,447449,Guéla Doué,17,DR,23,True,False,7.12,93,0,0,0,1,0,Philadelphia Stadium,François Letexier,1 : 0,2,0,1,1,0,4,0,0
,2026-06-15T00:00:00,Ivory Coast,973,Ecuador,home,402810,Emmanuel Agbadou,20,DC,29,True,False,7.6,103,0,0,0,0,0,Philadelphia Stadium,François Letexier,1 : 0,0,0,4,4,0,4,0,0
,2026-06-15T00:00:00,Ivory Coast,973,Ecuador,home,371063,Wilfried Singo,5,DC,25,True,False,7.92,103,0,1,0,0,0,Philadelphia Stadium,François Letexier,1 : 0,1,0,0,0,1,4,0,0
,2026-06-15T00:00:00,Ivory Coast,973,Ecuador,home,331567,Ghislain Konan,3,DL,30,True,False,6.69,103,0,0,0,0,0,Philadelphia Stadium,François Letexier,1 : 0,1,0,2,0,2,1,0,0
,2026-06-15T00:00:00,Ivory Coast,973,Ecuador,home,557000,Yan Diomande,11,MR,19,True,False,8.1,103,0,0,0,0,0,Philadelphia Stadium,François Letexier,1 : 0,5,0,5,5,6,0,0,0
,2026-06-15T00:00:00,Ivory Coast,973,Ecuador,home,254562,Seko Fofana,6,MC,31,True,False,6.63,81,0,0,0,1,0,Philadelphia Stadium,François Letexier,1 : 0,1,1,0,0,1,0,0,0
,2026-06-15T00:00:00,Ivory Coast,973,Ecuador,home,277269,Franck Kessie,8,MC,29,True,False,6.73,103,0,0,0,1,0,Philadelphia Stadium,François Letexier,1 : 0,1,0,2,2,0,0,0,0
,2026-06-15T00:00:00,Ivory Coast,973,Ecuador,home,551965,Bazoumana Touré,24,ML,20,True,False,6,60,0,0,0,0,0,Philadelphia Stadium,François Letexier,1 : 0,0,0,1,0,3,1,0,0
,2026-06-15T00:00:00,Ivory Coast,973,Ecuador,home,407661,Elye Wahi,12,FW,23,True,False,6.25,60,0,0,0,0,0,Philadelphia Stadium,François Letexier,1 : 0,0,1,1,1,0,0,0,0
,2026-06-15T00:00:00,Ivory Coast,973,Ecuador,home,239872,Nicolas Pépé,19,FW,31,True,False,6.13,81,0,0,0,0,0,Philadelphia Stadium,François Letexier,1 : 0,0,0,0,0,2,0,0,0
,2026-06-15T00:00:00,Ivory Coast,973,Ecuador,home,447489,Ange-Yoan Bonny,9,Sub,22,False,False,6.29,103,0,0,0,0,0,Philadelphia Stadium,François Letexier,1 : 0,0,0,0,0,1,0,0,0
,2026-06-15T00:00:00,Ivory Coast,973,Ecuador,home,547352,Christ Inao Oulaï,26,Sub,20,False,False,6.4,103,0,0,0,0,0,Philadelphia Stadium,François Letexier,1 : 0,0,0,0,0,1,1,0,0
,2026-06-15T00:00:00,Ivory Coast,973,Ecuador,home,386634,Amad Diallo,15,Sub,24,False,True,8.45,103,1,0,0,0,0,Philadelphia Stadium,François Letexier,1 : 0,1,2,1,1,7,0,0,0
,2026-06-15T00:00:00,Ivory Coast,973,Ecuador,home,328075,Ibrahim Sangaré,18,Sub,28,False,False,6.31,103,0,0,0,0,0,Philadelphia Stadium,François Letexier,1 : 0,0,0,0,0,0,1,0,0
,2026-06-15T00:00:00,Ivory Coast,973,Ecuador,home,384516,Odilon Kossounou,7,Sub,25,False,False,6.19,103,0,0,0,0,0,Philadelphia Stadium,François Letexier,1 : 0,0,0,0,0,0,0,0,0
,2026-06-15T00:00:00,Ecuador,419,Ivory Coast,away,417725,Hernán Galíndez,1,GK,39,True,False,6.25,102,0,0,0,0,0,Philadelphia Stadium,François Letexier,1 : 0,0,0,0,0,0,0,0,0
,2026-06-15T00:00:00,Ecuador,419,Ivory Coast,away,334972,Alan Franco,21,DR,27,True,False,6.89,66,0,0,0,0,0,Philadelphia Stadium,François Letexier,1 : 0,1,0,2,2,0,0,0,0
,2026-06-15T00:00:00,Ecuador,419,Ivory Coast,away,432378,Willian Pacho,6,DC,24,True,False,6.37,102,0,0,0,0,0,Philadelphia Stadium,François Letexier,1 : 0,0,0,1,1,0,3,0,0
,2026-06-15T00:00:00,Ecuador,419,Ivory Coast,away,446053,Joel Ordóñez,4,DC,22,True,False,7.09,102,0,0,0,0,0,Philadelphia Stadium,François Letexier,1 : 0,0,0,4,2,0,3,0,0
,2026-06-15T00:00:00,Ecuador,419,Ivory Coast,away,404832,Piero Hincapié,3,DL,24,True,False,6.52,103,0,0,0,0,0,Philadelphia Stadium,François Letexier,1 : 0,0,0,9,5,0,2,0,0
,2026-06-15T00:00:00,Ecuador,419,Ivory Coast,away,365389,John Yeboah,9,MR,26,True,False,6.76,66,0,0,0,0,0,Philadelphia Stadium,François Letexier,1 : 0,0,0,1,1,2,0,0,0
,2026-06-15T00:00:00,Ecuador,419,Ivory Coast,away,410175,Moisés Caicedo,23,MC,24,True,False,6.53,103,0,0,0,0,0,Philadelphia Stadium,François Letexier,1 : 0,3,0,3,2,2,1,0,0
,2026-06-15T00:00:00,Ecuador,419,Ivory Coast,away,427879,Pedro Vite,15,MC,24,True,False,6.94,101,0,0,0,0,0,Philadelphia Stadium,François Letexier,1 : 0,1,0,5,3,0,1,0,0
,2026-06-15T00:00:00,Ecuador,419,Ivory Coast,away,446073,Alan Minda,14,ML,23,True,False,6.39,60,0,0,0,0,0,Philadelphia Stadium,François Letexier,1 : 0,0,0,0,0,2,0,0,0
,2026-06-15T00:00:00,Ecuador,419,Ivory Coast,away,83895,Enner Valencia,13,FW,36,True,False,6.49,81,0,0,0,0,0,Philadelphia Stadium,François Letexier,1 : 0,0,0,1,1,0,0,0,0
,2026-06-15T00:00:00,Ecuador,419,Ivory Coast,away,382206,Gonzalo Plata,19,FW,25,True,False,7.01,102,0,0,0,0,0,Philadelphia Stadium,François Letexier,1 : 0,3,1,5,3,3,0,0,0
,2026-06-15T00:00:00,Ecuador,419,Ivory Coast,away,405113,Jackson Porozo,25,Sub,25,False,False,5.79,98,0,0,0,1,0,Philadelphia Stadium,François Letexier,1 : 0,0,0,0,0,0,0,0,0
,2026-06-15T00:00:00,Ecuador,419,Ivory Coast,away,409239,Ángelo Preciado,17,Sub,28,False,False,5.86,100,0,0,0,0,0,Philadelphia Stadium,François Letexier,1 : 0,0,0,1,0,1,0,0,0
,2026-06-15T00:00:00,Ecuador,419,Ivory Coast,away,443064,Nilson Angulo,20,Sub,23,False,False,6.05,102,0,0,0,0,0,Philadelphia Stadium,François Letexier,1 : 0,1,0,2,1,0,0,0,0
,2026-06-15T00:00:00,Ecuador,419,Ivory Coast,away,464388,Kevin Rodríguez,11,Sub,26,False,False,5.86,102,0,0,0,0,0,Philadelphia Stadium,François Letexier,1 : 0,0,0,1,0,0,1,0,0
,2026-06-21T00:00:00,Ecuador,419,Curacao,home,417725,Hernán Galíndez,1,GK,39,True,False,7.12,100,0,0,0,0,0,Kansas City Stadium,Ning Ma,0 : 0,0,0,0,0,0,0,0,0
,2026-06-21T00:00:00,Ecuador,419,Curacao,home,334972,Alan Franco,21,DC,27,True,False,7.13,87,0,0,0,0,0,Kansas City Stadium,Ning Ma,0 : 0,0,0,3,2,0,2,0,0
,2026-06-21T00:00:00,Ecuador,419,Curacao,home,404832,Piero Hincapié,3,DC,24,True,False,7.51,100,0,0,0,0,0,Kansas City Stadium,Ning Ma,0 : 0,2,0,5,3,1,4,0,0
,2026-06-21T00:00:00,Ecuador,419,Curacao,home,432378,Willian Pacho,6,DC,24,True,False,7.5,100,0,0,0,0,0,Kansas City Stadium,Ning Ma,0 : 0,0,1,2,2,0,4,0,0
,2026-06-21T00:00:00,Ecuador,419,Curacao,home,433525,Jordy Alcívar,5,DMC,26,True,False,6.19,50,0,0,0,1,0,Kansas City Stadium,Ning Ma,0 : 0,0,0,1,1,0,0,0,0
,2026-06-21T00:00:00,Ecuador,419,Curacao,home,365389,John Yeboah,9,MR,26,True,False,7.56,93,0,0,0,0,0,Kansas City Stadium,Ning Ma,0 : 0,4,2,1,1,1,0,0,0
,2026-06-21T00:00:00,Ecuador,419,Curacao,home,410175,Moisés Caicedo,23,MC,24,True,False,7.94,100,0,0,0,0,0,Kansas City Stadium,Ning Ma,0 : 0,4,1,4,2,2,1,0,0
,2026-06-21T00:00:00,Ecuador,419,Curacao,home,427879,Pedro Vite,15,MC,24,True,False,7.34,100,0,0,0,0,0,Kansas City Stadium,Ning Ma,0 : 0,6,1,4,2,1,1,0,0
,2026-06-21T00:00:00,Ecuador,419,Curacao,home,298694,Pervis Estupiñán,7,ML,28,True,False,6.27,74,0,0,0,0,0,Kansas City Stadium,Ning Ma,0 : 0,1,0,4,3,0,0,0,0
,2026-06-21T00:00:00,Ecuador,419,Curacao,home,83895,Enner Valencia,13,FW,36,True,False,6.61,100,0,0,0,0,0,Kansas City Stadium,Ning Ma,0 : 0,0,5,0,0,1,2,0,0
,2026-06-21T00:00:00,Ecuador,419,Curacao,home,382206,Gonzalo Plata,19,FW,25,True,False,7.24,100,0,0,0,0,0,Kansas City Stadium,Ning Ma,0 : 0,3,3,3,2,4,0,0,0
,2026-06-21T00:00:00,Ecuador,419,Curacao,home,409239,Ángelo Preciado,17,Sub,28,False,False,6.17,100,0,0,0,0,0,Kansas City Stadium,Ning Ma,0 : 0,0,0,0,0,1,0,0,0
,2026-06-21T00:00:00,Ecuador,419,Curacao,home,417723,Jordy Caicedo,16,Sub,28,False,False,6.04,100,0,0,0,0,0,Kansas City Stadium,Ning Ma,0 : 0,0,0,0,0,0,0,0,0
,2026-06-21T00:00:00,Ecuador,419,Curacao,home,443064,Nilson Angulo,20,Sub,23,False,False,6.56,100,0,0,0,0,0,Kansas City Stadium,Ning Ma,0 : 0,0,1,0,0,4,0,0,0
,2026-06-21T00:00:00,Ecuador,419,Curacao,home,464388,Kevin Rodríguez,11,Sub,26,False,False,6.58,100,0,0,0,0,0,Kansas City Stadium,Ning Ma,0 : 0,3,1,1,1,3,1,0,0
,2026-06-21T00:00:00,Curacao,10649,Ecuador,away,67114,Eloy Room,1,GK,37,True,True,10,100,0,0,0,0,0,Kansas City Stadium,Ning Ma,0 : 0,0,0,0,0,0,0,0,0
,2026-06-21T00:00:00,Curacao,10649,Ecuador,away,119741,Joshua Brenet,20,DR,32,True,False,7.44,100,0,0,0,0,0,Kansas City Stadium,Ning Ma,0 : 0,1,0,6,5,2,1,0,0
,2026-06-21T00:00:00,Curacao,10649,Ecuador,away,322157,Sherel Floranus,5,DC,27,True,False,7.27,100,0,0,0,0,0,Kansas City Stadium,Ning Ma,0 : 0,0,0,3,3,0,0,0,0
,2026-06-21T00:00:00,Curacao,10649,Ecuador,away,345333,Armando Obispo,18,DC,27,True,False,7.29,100,0,0,0,0,0,Kansas City Stadium,Ning Ma,0 : 0,0,0,1,1,1,4,0,0
,2026-06-21T00:00:00,Curacao,10649,Ecuador,away,379706,Juriën Gaari,3,DC,32,True,False,6.9,100,0,0,0,1,0,Kansas City Stadium,Ning Ma,0 : 0,1,0,3,3,0,0,0,0
,2026-06-21T00:00:00,Curacao,10649,Ecuador,away,582294,Deveron Fonville,24,DL,23,True,False,6.71,80,0,0,0,0,0,Kansas City Stadium,Ning Ma,0 : 0,1,0,3,2,2,0,0,0
,2026-06-21T00:00:00,Curacao,10649,Ecuador,away,365244,Tahith Chong,21,MR,26,True,False,6.97,80,0,0,0,0,0,Kansas City Stadium,Ning Ma,0 : 0,2,0,0,0,6,1,0,0
,2026-06-21T00:00:00,Curacao,10649,Ecuador,away,79967,Leandro Bacuna,10,MC,34,True,False,6.59,100,0,0,0,1,0,Kansas City Stadium,Ning Ma,0 : 0,1,1,1,0,3,1,0,0
,2026-06-21T00:00:00,Curacao,10649,Ecuador,away,444161,Livano Comenencia,8,MC,22,True,False,5.87,88,0,0,0,1,0,Kansas City Stadium,Ning Ma,0 : 0,0,1,0,0,2,0,0,0
,2026-06-21T00:00:00,Curacao,10649,Ecuador,away,261143,Juninho Bacuna,7,ML,28,True,False,6.64,79,0,0,0,1,0,Kansas City Stadium,Ning Ma,0 : 0,3,1,2,1,5,1,0,0
,2026-06-21T00:00:00,Curacao,10649,Ecuador,away,107622,Jürgen Locadia,9,FW,32,True,False,6.42,87,0,0,0,0,0,Kansas City Stadium,Ning Ma,0 : 0,0,0,0,0,1,5,0,0
,2026-06-21T00:00:00,Curacao,10649,Ecuador,away,280768,Kenji Gorré,14,Sub,31,False,False,6.08,100,0,0,0,0,0,Kansas City Stadium,Ning Ma,0 : 0,0,0,1,0,1,0,0,0
,2026-06-21T00:00:00,Curacao,10649,Ecuador,away,357080,Godfried Roemeratoe,6,Sub,26,False,False,6.15,100,0,0,0,0,0,Kansas City Stadium,Ning Ma,0 : 0,0,0,0,0,0,0,0,0
,2026-06-21T00:00:00,Curacao,10649,Ecuador,away,455931,Jearl Margaritha,16,Sub,26,False,False,5.93,100,0,0,0,0,0,Kansas City Stadium,Ning Ma,0 : 0,0,0,2,0,1,0,0,0
,2026-06-21T00:00:00,Curacao,10649,Ecuador,away,119109,Gervane Kastaneer,19,Sub,30,False,False,6.27,100,0,0,0,1,0,Kansas City Stadium,Ning Ma,0 : 0,0,0,2,1,0,4,0,0
,2026-06-21T00:00:00,Curacao,10649,Ecuador,away,353698,Roshon van Eijma,4,Sub,28,False,False,6.37,100,0,0,0,0,0,Kansas City Stadium,Ning Ma,0 : 0,0,0,1,1,0,2,0,0
,2026-06-20T00:00:00,Germany,336,Ivory Coast,home,13754,Manuel Neuer,1,GK,40,True,False,6.06,101,0,0,0,0,0,Toronto Stadium,Juan Gabriel Benítez,2 : 1,0,0,0,0,0,0,0,0
,2026-06-20T00:00:00,Germany,336,Ivory Coast,home,283323,Joshua Kimmich,6,DR,31,True,False,7.22,101,0,0,0,0,0,Toronto Stadium,Juan Gabriel Benítez,2 : 1,3,0,5,3,0,0,0,0
,2026-06-20T00:00:00,Germany,336,Ivory Coast,home,134946,Jonathan Tah,4,DC,30,True,False,6.86,101,0,0,0,0,0,Toronto Stadium,Juan Gabriel Benítez,2 : 1,1,0,2,1,0,2,0,0
,2026-06-20T00:00:00,Germany,336,Ivory Coast,home,371275,Nico Schlotterbeck,15,DC,26,True,False,6.16,50,0,0,0,0,0,Toronto Stadium,Juan Gabriel Benítez,2 : 1,1,0,2,1,0,1,0,0
,2026-06-20T00:00:00,Germany,336,Ivory Coast,home,445354,Nathaniel Brown,18,DL,23,True,False,5.98,101,0,0,0,0,0,Toronto Stadium,Juan Gabriel Benítez,2 : 1,0,1,6,6,0,0,0,0
,2026-06-20T00:00:00,Germany,336,Ivory Coast,home,367783,Felix Nmecha,23,DMC,25,True,False,7.76,104,0,1,0,0,0,Toronto Stadium,Juan Gabriel Benítez,2 : 1,2,0,11,8,4,1,0,0
